mag,encoder
9643,10982
9644,10982
9645,10985
9646,10986
9647,10986
9648,10986
9649,10991
9650,10989
9651,10993
9652,10993
9653,10995
9654,10994
9655,10995
9656,10996
9657,10997
9658,10996
9659,11000
9660,11001
9661,11000
9662,11003
9663,11003
9664,11004
9665,11007
9666,11008
9667,11010
9668,11009
9669,11012
9670,11012
9671,11012
9672,11014
9673,11014
9674,11019
9675,11019
9676,11021
9677,11020
9678,11024
9679,11024
9680,11030
9681,11028
9682,11028
9683,11031
9684,11032
9685,11031
9686,11035
9687,11037
9688,11036
9689,11039
9690,11040
9691,11043
9692,11044
9693,11046
9694,11045
9695,11047
9696,11046
9697,11050
9698,11050
9699,11052
9700,11049
9701,11055
9702,11053
9703,11056
9704,11056
9705,11060
9706,11059
9707,11060
9708,11060
9709,11063
9710,11062
9711,11063
9712,11066
9713,11067
9714,11065
9715,11070
9716,11068
9717,11071
9718,11072
9719,11074
9720,11077
9721,11074
9722,11077
9723,11076
9724,11082
9725,11081
9726,11085
9727,11083
9728,11084
9729,11086
9730,11084
9731,11090
9732,11089
9733,11086
9734,11091
9735,11092
9736,11091
9737,11086
9738,11089
9739,11086
9740,11089
9741,11090
9742,11091
9743,11090
9744,11090
9745,11090
9746,11090
9747,11091
9748,11091
9749,11093
9750,11095
9751,11095
9752,11096
9753,11099
9754,11096
9755,11098
9756,11102
9757,11103
9758,11105
9759,11103
9760,11104
9761,11110
9762,11110
9763,11111
9764,11110
9765,11118
9766,11115
9767,11116
9768,11118
9769,11119
9770,11120
9771,11124
9772,11124
9773,11123
9774,11128
9775,11129
9776,11132
9777,11130
9778,11135
9779,11135
9780,11136
9781,11141
9782,11139
9783,11141
9784,11141
9785,11145
9786,11145
9787,11145
9788,11148
9789,11148
9790,11149
9791,11152
9792,11153
9793,11156
9794,11156
9795,11161
9796,11157
9797,11157
9798,11162
9799,11162
9800,11164
9801,11164
9802,11166
9803,11168
9804,11171
9805,11169
9806,11172
9807,11172
9808,11175
9809,11176
9810,11176
9811,11175
9812,11178
9813,11182
9814,11180
9815,11184
9816,11184
9817,11187
9818,11186
9819,11184
9820,11187
9821,11189
9822,11190
9823,11188
9824,11194
9825,11193
9826,11195
9827,11196
9828,11197
9829,11195
9830,11198
9831,11199
9832,11199
9833,11205
9834,11204
9835,11204
9836,11205
9837,11204
9838,11208
9839,11208
9840,11211
9841,11210
9842,11214
9843,11217
9844,11216
9845,11215
9846,11216
9847,11220
9848,11221
9849,11222
9850,11223
9851,11227
9852,11226
9853,11228
9854,11230
9855,11230
9856,11234
9857,11234
9858,11235
9859,11238
9860,11240
9861,11240
9862,11240
9863,11243
9864,11247
9865,11247
9866,11249
9867,11251
9868,11254
9869,11256
9870,11256
9871,11258
9872,11258
9873,11260
9874,11263
9875,11267
9876,11268
9877,11266
9878,11271
9879,11271
9880,11274
9881,11273
9882,11277
9883,11275
9884,11276
9885,11281
9886,11282
9887,11283
9888,11287
9889,11285
9890,11286
9891,11288
9892,11285
9893,11286
9894,11286
9895,11282
9896,11282
9897,11286
9898,11282
9899,11286
9900,11287
9901,11289
9902,11287
9903,11287
9904,11291
9905,11288
9906,11288
9907,11293
9908,11291
9909,11291
9910,11290
9911,11293
9912,11295
9913,11297
9914,11296
9915,11300
9916,11302
9917,11303
9918,11306
9919,11304
9920,11306
9921,11307
9922,11309
9923,11308
9924,11310
9925,11311
9926,11314
9927,11314
9928,11313
9929,11311
9930,11317
9931,11316
9932,11317
9933,11320
9934,11322
9935,11323
9936,11327
9937,11327
9938,11323
9939,11328
9940,11329
9941,11328
9942,11330
9943,11332
9944,11331
9945,11332
9946,11336
9947,11337
9948,11336
9949,11339
9950,11340
9951,11341
9952,11341
9953,11344
9954,11343
9955,11345
9956,11349
9957,11348
9958,11348
9959,11350
9960,11349
9961,11350
9962,11353
9963,11356
9964,11357
9965,11360
9966,11358
9967,11360
9968,11361
9969,11362
9970,11362
9971,11365
9972,11367
9973,11369
9974,11369
9975,11370
9976,11368
9977,11367
9978,11369
9979,11374
9980,11370
9981,11373
9982,11375
9983,11376
9984,11377
9985,11376
9986,11382
9987,11382
9988,11381
9989,11384
9990,11382
9991,11385
9992,11385
9993,11385
9994,11388
9995,11391
9996,11391
9997,11388
9998,11395
9999,11394
10000,11395
10001,11394
10002,11395
10003,11397
10004,11399
10005,11400
10006,11400
10007,11400
10008,11405
10009,11403
10010,11406
10011,11406
10012,11407
10013,11411
10014,11413
10015,11412
10016,11412
10017,11416
10018,11414
10019,11418
10020,11415
10021,11417
10022,11421
10023,11421
10024,11423
10025,11426
10026,11426
10027,11427
10028,11429
10029,11429
10030,11430
10031,11430
10032,11433
10033,11433
10034,11435
10035,11437
10036,11437
10037,11438
10038,11440
10039,11439
10040,11442
10041,11444
10042,11445
10043,11444
10044,11446
10045,11447
10046,11450
10047,11451
10048,11450
10049,11450
10050,11453
10051,11457
10052,11456
10053,11457
10054,11459
10055,11460
10056,11460
10057,11463
10058,11464
10059,11463
10060,11466
10061,11466
10062,11470
10063,11472
10064,11473
10065,11475
10066,11475
10067,11476
10068,11475
10069,11475
10070,11478
10071,11476
10072,11478
10073,11480
10074,11480
10075,11477
10076,11478
10077,11478
10078,11477
10079,11476
10080,11477
10081,11480
10082,11479
10083,11480
10084,11479
10085,11483
10086,11483
10087,11484
10088,11483
10089,11487
10090,11484
10091,11486
10092,11488
10093,11491
10094,11490
10095,11490
10096,11495
10097,11497
10098,11495
10099,11497
10100,11501
10101,11501
10102,11500
10103,11503
10104,11502
10105,11505
10106,11506
10107,11508
10108,11514
10109,11514
10110,11516
10111,11517
10112,11517
10113,11519
10114,11522
10115,11523
10116,11526
10117,11525
10118,11527
10119,11529
10120,11525
10121,11531
10122,11533
10123,11533
10124,11533
10125,11536
10126,11535
10127,11538
10128,11538
10129,11541
10130,11539
10131,11545
10132,11545
10133,11544
10134,11547
10135,11547
10136,11550
10137,11550
10138,11550
10139,11554
10140,11554
10141,11553
10142,11553
10143,11559
10144,11559
10145,11561
10146,11564
10147,11562
10148,11563
10149,11565
10150,11564
10151,11567
10152,11571
10153,11569
10154,11572
10155,11571
10156,11572
10157,11572
10158,11573
10159,11574
10160,11577
10161,11578
10162,11580
10163,11581
10164,11579
10165,11582
10166,11583
10167,11585
10168,11585
10169,11586
10170,11588
10171,11593
10172,11592
10173,11588
10174,11590
10175,11595
10176,11593
10177,11594
10178,11597
10179,11599
10180,11596
10181,11599
10182,11602
10183,11601
10184,11604
10185,11605
10186,11607
10187,11609
10188,11610
10189,11613
10190,11614
10191,11612
10192,11615
10193,11616
10194,11622
10195,11617
10196,11622
10197,11625
10198,11623
10199,11625
10200,11626
10201,11631
10202,11631
10203,11634
10204,11632
10205,11638
10206,11637
10207,11642
10208,11642
10209,11646
10210,11648
10211,11649
10212,11653
10213,11652
10214,11652
10215,11656
10216,11656
10217,11656
10218,11659
10219,11659
10220,11662
10221,11668
10222,11669
10223,11670
10224,11668
10225,11671
10226,11676
10227,11677
10228,11677
10229,11675
10230,11679
10231,11676
10232,11672
10233,11675
10234,11674
10235,11673
10236,11675
10237,11670
10238,11676
10239,11677
10240,11678
10241,11677
10242,11678
10243,11681
10244,11680
10245,11681
10246,11677
10247,11681
10248,11679
10249,11687
10250,11683
10251,11686
10252,11684
10253,11689
10254,11691
10255,11692
10256,11688
10257,11691
10258,11694
10259,11694
10260,11693
10261,11695
10262,11699
10263,11700
10264,11698
10265,11700
10266,11703
10267,11701
10268,11703
10269,11705
10270,11707
10271,11709
10272,11710
10273,11709
10274,11712
10275,11712
10276,11715
10277,11716
10278,11716
10279,11718
10280,11717
10281,11724
10282,11722
10283,11722
10284,11723
10285,11725
10286,11726
10287,11728
10288,11727
10289,11730
10290,11729
10291,11731
10292,11733
10293,11733
10294,11735
10295,11738
10296,11738
10297,11735
10298,11740
10299,11737
10300,11742
10301,11742
10302,11744
10303,11745
10304,11745
10305,11744
10306,11750
10307,11748
10308,11752
10309,11748
10310,11750
10311,11754
10312,11750
10313,11755
10314,11755
10315,11758
10316,11759
10317,11760
10318,11759
10319,11758
10320,11761
10321,11762
10322,11767
10323,11764
10324,11769
10325,11766
10326,11766
10327,11768
10328,11770
10329,11770
10330,11772
10331,11771
10332,11774
10333,11774
10334,11777
10335,11776
10336,11775
10337,11778
10338,11781
10339,11778
10340,11781
10341,11782
10342,11782
10343,11785
10344,11785
10345,11789
10346,11788
10347,11789
10348,11790
10349,11791
10350,11792
10351,11792
10352,11792
10353,11793
10354,11798
10355,11797
10356,11801
10357,11800
10358,11800
10359,11800
10360,11805
10361,11805
10362,11804
10363,11809
10364,11808
10365,11812
10366,11809
10367,11812
10368,11813
10369,11814
10370,11816
10371,11819
10372,11819
10373,11819
10374,11819
10375,11821
10376,11826
10377,11826
10378,11826
10379,11826
10380,11827
10381,11826
10382,11830
10383,11829
10384,11832
10385,11836
10386,11833
10387,11835
10388,11838
10389,11838
10390,11839
10391,11842
10392,11845
10393,11844
10394,11844
10395,11847
10396,11847
10397,11847
10398,11849
10399,11851
10400,11854
10401,11853
10402,11854
10403,11856
10404,11860
10405,11861
10406,11861
10407,11863
10408,11863
10409,11865
10410,11867
10411,11866
10412,11867
10413,11869
10414,11869
10415,11872
10416,11870
10417,11866
10418,11872
10419,11869
10420,11870
10421,11869
10422,11868
10423,11868
10424,11870
10425,11868
10426,11875
10427,11874
10428,11872
10429,11876
10430,11874
10431,11874
10432,11872
10433,11874
10434,11875
10435,11875
10436,11879
10437,11879
10438,11882
10439,11882
10440,11885
10441,11886
10442,11887
10443,11889
10444,11896
10445,11890
10446,11894
10447,11895
10448,11897
10449,11896
10450,11899
10451,11903
10452,11903
10453,11906
10454,11906
10455,11909
10456,11910
10457,11910
10458,11913
10459,11917
10460,11914
10461,11918
10462,11918
10463,11922
10464,11921
10465,11921
10466,11926
10467,11924
10468,11925
10469,11929
10470,11929
10471,11930
10472,11930
10473,11932
10474,11936
10475,11935
10476,11938
10477,11940
10478,11938
10479,11942
10480,11940
10481,11942
10482,11944
10483,11946
10484,11944
10485,11948
10486,11948
10487,11946
10488,11947
10489,11948
10490,11953
10491,11950
10492,11954
10493,11956
10494,11954
10495,11957
10496,11957
10497,11958
10498,11962
10499,11963
10500,11963
10501,11961
10502,11964
10503,11967
10504,11966
10505,11968
10506,11969
10507,11973
10508,11972
10509,11972
10510,11973
10511,11976
10512,11977
10513,11980
10514,11979
10515,11978
10516,11978
10517,11980
10518,11982
10519,11981
10520,11984
10521,11988
10522,11988
10523,11988
10524,11989
10525,11990
10526,11993
10527,11993
10528,11995
10529,11995
10530,11997
10531,12002
10532,12001
10533,12001
10534,12001
10535,12002
10536,12004
10537,12009
10538,12008
10539,12008
10540,12013
10541,12010
10542,12013
10543,12016
10544,12018
10545,12021
10546,12021
10547,12025
10548,12023
10549,12024
10550,12027
10551,12029
10552,12029
10553,12032
10554,12035
10555,12036
10556,12037
10557,12041
10558,12041
10559,12043
10560,12044
10561,12046
10562,12046
10563,12047
10564,12053
10565,12048
10566,12053
10567,12055
10568,12055
10569,12058
10570,12058
10571,12061
10572,12060
10573,12061
10574,12062
10575,12063
10576,12058
10577,12063
10578,12064
10579,12059
10580,12062
10581,12061
10582,12064
10583,12063
10584,12062
10585,12062
10586,12064
10587,12063
10588,12066
10589,12064
10590,12065
10591,12068
10592,12067
10593,12067
10594,12070
10595,12069
10596,12069
10597,12071
10598,12075
10599,12072
10600,12074
10601,12078
10602,12079
10603,12084
10604,12079
10605,12081
10606,12081
10607,12086
10608,12082
10609,12085
10610,12085
10611,12085
10612,12088
10613,12090
10614,12088
10615,12091
10616,12091
10617,12095
10618,12094
10619,12097
10620,12094
10621,12097
10622,12097
10623,12098
10624,12102
10625,12101
10626,12105
10627,12105
10628,12107
10629,12106
10630,12107
10631,12111
10632,12111
10633,12110
10634,12112
10635,12113
10636,12115
10637,12113
10638,12120
10639,12119
10640,12120
10641,12120
10642,12122
10643,12126
10644,12124
10645,12126
10646,12128
10647,12124
10648,12128
10649,12129
10650,12133
10651,12130
10652,12131
10653,12136
10654,12136
10655,12139
10656,12140
10657,12143
10658,12141
10659,12140
10660,12139
10661,12143
10662,12143
10663,12147
10664,12146
10665,12148
10666,12149
10667,12148
10668,12151
10669,12151
10670,12155
10671,12154
10672,12155
10673,12158
10674,12158
10675,12159
10676,12160
10677,12162
10678,12163
10679,12161
10680,12163
10681,12163
10682,12164
10683,12169
10684,12167
10685,12171
10686,12170
10687,12170
10688,12172
10689,12172
10690,12175
10691,12176
10692,12176
10693,12180
10694,12176
10695,12181
10696,12180
10697,12181
10698,12183
10699,12185
10700,12185
10701,12189
10702,12189
10703,12190
10704,12189
10705,12190
10706,12190
10707,12197
10708,12195
10709,12198
10710,12197
10711,12199
10712,12201
10713,12202
10714,12205
10715,12205
10716,12208
10717,12207
10718,12207
10719,12213
10720,12210
10721,12213
10722,12219
10723,12214
10724,12218
10725,12219
10726,12219
10727,12220
10728,12219
10729,12222
10730,12223
10731,12222
10732,12224
10733,12226
10734,12229
10735,12230
10736,12228
10737,12235
10738,12232
10739,12235
10740,12237
10741,12235
10742,12237
10743,12240
10744,12237
10745,12242
10746,12244
10747,12244
10748,12244
10749,12247
10750,12249
10751,12248
10752,12248
10753,12251
10754,12251
10755,12251
10756,12253
10757,12254
10758,12256
10759,12253
10760,12253
10761,12253
10762,12256
10763,12255
10764,12255
10765,12255
10766,12258
10767,12255
10768,12255
10769,12258
10770,12253
10771,12258
10772,12258
10773,12258
10774,12258
10775,12258
10776,12260
10777,12262
10778,12264
10779,12262
10780,12266
10781,12266
10782,12269
10783,12273
10784,12272
10785,12271
10786,12273
10787,12273
10788,12278
10789,12278
10790,12279
10791,12280
10792,12286
10793,12287
10794,12286
10795,12290
10796,12289
10797,12291
10798,12292
10799,12290
10800,12296
10801,12298
10802,12299
10803,12302
10804,12302
10805,12300
10806,12302
10807,12303
10808,12306
10809,12310
10810,12311
10811,12312
10812,12314
10813,12313
10814,12312
10815,12317
10816,12318
10817,12319
10818,12316
10819,12321
10820,12323
10821,12326
10822,12327
10823,12327
10824,12327
10825,12332
10826,12332
10827,12332
10828,12334
10829,12335
10830,12335
10831,12336
10832,12340
10833,12340
10834,12340
10835,12342
10836,12341
10837,12342
10838,12348
10839,12345
10840,12346
10841,12351
10842,12349
10843,12355
10844,12354
10845,12355
10846,12352
10847,12356
10848,12355
10849,12359
10850,12359
10851,12360
10852,12362
10853,12362
10854,12363
10855,12361
10856,12368
10857,12372
10858,12371
10859,12371
10860,12371
10861,12373
10862,12373
10863,12376
10864,12379
10865,12378
10866,12379
10867,12380
10868,12383
10869,12383
10870,12385
10871,12387
10872,12387
10873,12389
10874,12389
10875,12390
10876,12392
10877,12393
10878,12394
10879,12398
10880,12399
10881,12395
10882,12403
10883,12404
10884,12406
10885,12410
10886,12409
10887,12412
10888,12412
10889,12414
10890,12413
10891,12416
10892,12418
10893,12420
10894,12420
10895,12420
10896,12422
10897,12430
10898,12428
10899,12429
10900,12433
10901,12430
10902,12434
10903,12434
10904,12438
10905,12436
10906,12440
10907,12441
10908,12440
10909,12440
10910,12445
10911,12447
10912,12448
10913,12446
10914,12447
10915,12450
10916,12446
10917,12446
10918,12448
10919,12449
10920,12447
10921,12447
10922,12449
10923,12450
10924,12447
10925,12449
10926,12446
10927,12450
10928,12453
10929,12452
10930,12454
10931,12451
10932,12454
10933,12454
10934,12457
10935,12456
10936,12459
10937,12457
10938,12461
10939,12462
10940,12461
10941,12464
10942,12463
10943,12466
10944,12469
10945,12472
10946,12470
10947,12473
10948,12470
10949,12474
10950,12474
10951,12474
10952,12473
10953,12473
10954,12478
10955,12482
10956,12479
10957,12480
10958,12481
10959,12481
10960,12485
10961,12484
10962,12487
10963,12487
10964,12489
10965,12489
10966,12489
10967,12488
10968,12496
10969,12492
10970,12496
10971,12496
10972,12496
10973,12499
10974,12499
10975,12501
10976,12504
10977,12506
10978,12504
10979,12507
10980,12507
10981,12506
10982,12510
10983,12508
10984,12510
10985,12516
10986,12515
10987,12515
10988,12516
10989,12518
10990,12519
10991,12520
10992,12523
10993,12524
10994,12524
10995,12526
10996,12526
10997,12529
10998,12529
10999,12529
11000,12530
11001,12532
11002,12533
11003,12535
11004,12535
11005,12537
11006,12539
11007,12537
11008,12538
11009,12539
11010,12540
11011,12544
11012,12546
11013,12543
11014,12544
11015,12546
11016,12548
11017,12545
11018,12549
11019,12549
11020,12549
11021,12552
11022,12554
11023,12556
11024,12557
11025,12556
11026,12554
11027,12559
11028,12560
11029,12560
11030,12563
11031,12561
11032,12562
11033,12566
11034,12565
11035,12570
11036,12569
11037,12569
11038,12570
11039,12572
11040,12572
11041,12576
11042,12576
11043,12577
11044,12580
11045,12581
11046,12581
11047,12579
11048,12584
11049,12586
11050,12585
11051,12588
11052,12586
11053,12590
11054,12591
11055,12595
11056,12591
11057,12595
11058,12594
11059,12595
11060,12598
11061,12599
11062,12601
11063,12600
11064,12601
11065,12602
11066,12602
11067,12606
11068,12604
11069,12606
11070,12609
11071,12610
11072,12610
11073,12611
11074,12613
11075,12619
11076,12612
11077,12614
11078,12620
11079,12617
11080,12621
11081,12620
11082,12623
11083,12623
11084,12628
11085,12626
11086,12626
11087,12626
11088,12629
11089,12632
11090,12633
11091,12634
11092,12635
11093,12637
11094,12635
11095,12634
11096,12638
11097,12638
11098,12635
11099,12636
11100,12635
11101,12637
11102,12636
11103,12635
11104,12637
11105,12640
11106,12638
11107,12639
11108,12639
11109,12641
11110,12642
11111,12638
11112,12644
11113,12641
11114,12643
11115,12645
11116,12646
11117,12648
11118,12646
11119,12650
11120,12649
11121,12652
11122,12652
11123,12652
11124,12658
11125,12658
11126,12659
11127,12660
11128,12665
11129,12666
11130,12666
11131,12667
11132,12666
11133,12671
11134,12674
11135,12671
11136,12677
11137,12680
11138,12682
11139,12681
11140,12681
11141,12683
11142,12686
11143,12684
11144,12687
11145,12686
11146,12692
11147,12691
11148,12692
11149,12693
11150,12697
11151,12697
11152,12698
11153,12698
11154,12701
11155,12704
11156,12704
11157,12706
11158,12704
11159,12707
11160,12708
11161,12710
11162,12710
11163,12713
11164,12713
11165,12714
11166,12715
11167,12718
11168,12719
11169,12719
11170,12722
11171,12721
11172,12723
11173,12723
11174,12728
11175,12726
11176,12729
11177,12729
11178,12727
11179,12732
11180,12733
11181,12737
11182,12736
11183,12733
11184,12739
11185,12741
11186,12737
11187,12742
11188,12739
11189,12742
11190,12743
11191,12744
11192,12746
11193,12747
11194,12748
11195,12749
11196,12749
11197,12749
11198,12753
11199,12755
11200,12755
11201,12758
11202,12757
11203,12760
11204,12759
11205,12759
11206,12766
11207,12764
11208,12764
11209,12767
11210,12766
11211,12766
11212,12770
11213,12773
11214,12776
11215,12775
11216,12774
11217,12777
11218,12780
11219,12780
11220,12778
11221,12786
11222,12783
11223,12789
11224,12791
11225,12789
11226,12791
11227,12793
11228,12794
11229,12799
11230,12801
11231,12801
11232,12806
11233,12807
11234,12807
11235,12810
11236,12810
11237,12814
11238,12816
11239,12815
11240,12815
11241,12819
11242,12820
11243,12823
11244,12823
11245,12822
11246,12824
11247,12829
11248,12828
11249,12831
11250,12829
11251,12831
11252,12835
11253,12832
11254,12835
11255,12833
11256,12830
11257,12831
11258,12830
11259,12831
11260,12834
11261,12835
11262,12836
11263,12833
11264,12836
11265,12836
11266,12836
11267,12838
11268,12840
11269,12840
11270,12839
11271,12839
11272,12838
11273,12837
11274,12839
11275,12841
11276,12845
11277,12843
11278,12846
11279,12848
11280,12848
11281,12849
11282,12850
11283,12852
11284,12855
11285,12853
11286,12854
11287,12856
11288,12859
11289,12860
11290,12860
11291,12859
11292,12859
11293,12861
11294,12863
11295,12862
11296,12865
11297,12869
11298,12867
11299,12866
11300,12868
11301,12871
11302,12875
11303,12872
11304,12873
11305,12876
11306,12877
11307,12878
11308,12878
11309,12881
11310,12878
11311,12881
11312,12883
11313,12883
11314,12885
11315,12886
11316,12888
11317,12888
11318,12890
11319,12889
11320,12892
11321,12895
11322,12892
11323,12894
11324,12896
11325,12898
11326,12899
11327,12899
11328,12901
11329,12902
11330,12903
11331,12906
11332,12907
11333,12907
11334,12906
11335,12910
11336,12911
11337,12910
11338,12913
11339,12913
11340,12915
11341,12915
11342,12915
11343,12917
11344,12919
11345,12920
11346,12920
11347,12921
11348,12923
11349,12922
11350,12926
11351,12922
11352,12925
11353,12927
11354,12930
11355,12928
11356,12933
11357,12932
11358,12933
11359,12936
11360,12937
11361,12935
11362,12934
11363,12938
11364,12940
11365,12939
11366,12940
11367,12941
11368,12943
11369,12943
11370,12943
11371,12948
11372,12944
11373,12949
11374,12951
11375,12948
11376,12949
11377,12948
11378,12953
11379,12952
11380,12957
11381,12955
11382,12958
11383,12960
11384,12960
11385,12962
11386,12964
11387,12964
11388,12964
11389,12966
11390,12964
11391,12970
11392,12970
11393,12971
11394,12971
11395,12972
11396,12971
11397,12976
11398,12976
11399,12978
11400,12981
11401,12981
11402,12982
11403,12984
11404,12982
11405,12985
11406,12987
11407,12986
11408,12987
11409,12990
11410,12993
11411,12995
11412,12990
11413,12993
11414,12997
11415,12998
11416,12998
11417,12999
11418,13000
11419,13001
11420,13004
11421,13004
11422,13008
11423,13010
11424,13008
11425,13011
11426,13010
11427,13014
11428,13015
11429,13015
11430,13017
11431,13017
11432,13019
11433,13018
11434,13025
11435,13022
11436,13025
11437,13028
11438,13026
11439,13026
11440,13026
11441,13027
11442,13029
11443,13027
11444,13031
11445,13030
11446,13027
11447,13028
11448,13027
11449,13026
11450,13028
11451,13029
11452,13032
11453,13029
11454,13031
11455,13033
11456,13029
11457,13033
11458,13033
11459,13037
11460,13035
11461,13040
11462,13040
11463,13040
11464,13042
11465,13044
11466,13049
11467,13052
11468,13048
11469,13050
11470,13052
11471,13055
11472,13056
11473,13056
11474,13058
11475,13062
11476,13062
11477,13065
11478,13068
11479,13068
11480,13069
11481,13069
11482,13071
11483,13071
11484,13076
11485,13078
11486,13080
11487,13080
11488,13081
11489,13080
11490,13083
11491,13084
11492,13085
11493,13087
11494,13088
11495,13091
11496,13091
11497,13090
11498,13093
11499,13093
11500,13097
11501,13097
11502,13097
11503,13097
11504,13099
11505,13101
11506,13104
11507,13100
11508,13106
11509,13103
11510,13107
11511,13109
11512,13108
11513,13108
11514,13108
11515,13111
11516,13113
11517,13112
11518,13113
11519,13114
11520,13116
11521,13116
11522,13117
11523,13121
11524,13122
11525,13120
11526,13118
11527,13122
11528,13124
11529,13126
11530,13127
11531,13126
11532,13129
11533,13129
11534,13131
11535,13131
11536,13132
11537,13130
11538,13134
11539,13136
11540,13133
11541,13137
11542,13136
11543,13139
11544,13139
11545,13143
11546,13142
11547,13145
11548,13145
11549,13145
11550,13147
11551,13148
11552,13148
11553,13148
11554,13150
11555,13152
11556,13154
11557,13155
11558,13156
11559,13160
11560,13161
11561,13162
11562,13163
11563,13164
11564,13165
11565,13164
11566,13167
11567,13172
11568,13174
11569,13172
11570,13174
11571,13179
11572,13181
11573,13180
11574,13183
11575,13185
11576,13188
11577,13191
11578,13193
11579,13190
11580,13193
11581,13194
11582,13194
11583,13196
11584,13199
11585,13203
11586,13203
11587,13203
11588,13206
11589,13205
11590,13211
11591,13209
11592,13213
11593,13215
11594,13214
11595,13217
11596,13219
11597,13218
11598,13215
11599,13216
11600,13217
11601,13216
11602,13217
11603,13218
11604,13219
11605,13216
11606,13217
11607,13221
11608,13217
11609,13219
11610,13220
11611,13221
11612,13221
11613,13221
11614,13224
11615,13222
11616,13222
11617,13224
11618,13226
11619,13226
11620,13228
11621,13227
11622,13231
11623,13231
11624,13233
11625,13233
11626,13235
11627,13234
11628,13236
11629,13234
11630,13240
11631,13238
11632,13240
11633,13242
11634,13243
11635,13243
11636,13243
11637,13244
11638,13249
11639,13249
11640,13248
11641,13250
11642,13252
11643,13251
11644,13253
11645,13255
11646,13255
11647,13254
11648,13258
11649,13261
11650,13260
11651,13263
11652,13264
11653,13264
11654,13265
11655,13266
11656,13263
11657,13268
11658,13270
11659,13271
11660,13271
11661,13273
11662,13275
11663,13273
11664,13276
11665,13275
11666,13281
11667,13279
11668,13277
11669,13282
11670,13285
11671,13287
11672,13285
11673,13287
11674,13287
11675,13287
11676,13289
11677,13287
11678,13292
11679,13294
11680,13295
11681,13297
11682,13297
11683,13297
11684,13297
11685,13303
11686,13300
11687,13306
11688,13306
11689,13305
11690,13303
11691,13305
11692,13309
11693,13309
11694,13310
11695,13310
11696,13313
11697,13313
11698,13313
11699,13315
11700,13318
11701,13315
11702,13320
11703,13317
11704,13317
11705,13323
11706,13322
11707,13325
11708,13322
11709,13326
11710,13325
11711,13327
11712,13331
11713,13330
11714,13333
11715,13333
11716,13332
11717,13333
11718,13333
11719,13334
11720,13336
11721,13340
11722,13340
11723,13343
11724,13339
11725,13345
11726,13345
11727,13346
11728,13347
11729,13349
11730,13348
11731,13351
11732,13353
11733,13352
11734,13357
11735,13356
11736,13358
11737,13361
11738,13361
11739,13362
11740,13363
11741,13362
11742,13366
11743,13368
11744,13368
11745,13368
11746,13369
11747,13373
11748,13372
11749,13377
11750,13378
11751,13377
11752,13377
11753,13377
11754,13379
11755,13380
11756,13384
11757,13386
11758,13383
11759,13387
11760,13386
11761,13390
11762,13393
11763,13394
11764,13392
11765,13394
11766,13398
11767,13396
11768,13400
11769,13399
11770,13403
11771,13401
11772,13402
11773,13408
11774,13406
11775,13409
11776,13409
11777,13408
11778,13411
11779,13414
11780,13416
11781,13412
11782,13412
11783,13412
11784,13417
11785,13414
11786,13411
11787,13413
11788,13414
11789,13416
11790,13414
11791,13416
11792,13418
11793,13418
11794,13415
11795,13417
11796,13418
11797,13418
11798,13418
11799,13416
11800,13422
11801,13423
11802,13423
11803,13424
11804,13427
11805,13429
11806,13432
11807,13433
11808,13434
11809,13435
11810,13436
11811,13435
11812,13439
11813,13440
11814,13442
11815,13442
11816,13447
11817,13447
11818,13449
11819,13451
11820,13450
11821,13453
11822,13455
11823,13457
11824,13460
11825,13457
11826,13458
11827,13461
11828,13463
11829,13462
11830,13466
11831,13465
11832,13466
11833,13471
11834,13474
11835,13471
11836,13472
11837,13473
11838,13479
11839,13477
11840,13480
11841,13482
11842,13480
11843,13483
11844,13486
11845,13487
11846,13490
11847,13488
11848,13489
11849,13491
11850,13493
11851,13494
11852,13498
11853,13494
11854,13498
11855,13496
11856,13502
11857,13503
11858,13502
11859,13502
11860,13501
11861,13504
11862,13507
11863,13506
11864,13508
11865,13511
11866,13509
11867,13511
11868,13510
11869,13511
11870,13516
11871,13517
11872,13516
11873,13516
11874,13519
11875,13518
11876,13522
11877,13523
11878,13522
11879,13524
11880,13525
11881,13527
11882,13527
11883,13529
11884,13529
11885,13531
11886,13531
11887,13533
11888,13536
11889,13536
11890,13539
11891,13538
11892,13539
11893,13542
11894,13543
11895,13544
11896,13546
11897,13543
11898,13547
11899,13549
11900,13553
11901,13552
11902,13555
11903,13554
11904,13556
11905,13556
11906,13562
11907,13559
11908,13562
11909,13563
11910,13567
11911,13568
11912,13570
11913,13572
11914,13573
11915,13577
11916,13575
11917,13578
11918,13581
11919,13580
11920,13585
11921,13584
11922,13590
11923,13589
11924,13591
11925,13595
11926,13592
11927,13593
11928,13595
11929,13598
11930,13599
11931,13599
11932,13602
11933,13605
11934,13606
11935,13607
11936,13606
11937,13610
11938,13612
11939,13611
11940,13613
11941,13606
11942,13607
11943,13609
11944,13609
11945,13608
11946,13607
11947,13612
11948,13612
11949,13610
11950,13611
11951,13612
11952,13613
11953,13614
11954,13612
11955,13614
11956,13612
11957,13618
11958,13619
11959,13616
11960,13619
11961,13621
11962,13620
11963,13625
11964,13627
11965,13628
11966,13627
11967,13630
11968,13628
11969,13631
11970,13630
11971,13633
11972,13631
11973,13634
11974,13637
